Lease,Time (Days),Choke Size,Gas Volume (MMscf),Oil Volume (stb),Water Volume  (stb),Gas Lift Inj Volume  (MMscf),Casing Pressure  (psi(a)),Tubing Pressure  (psi(a)),Active Pressure  (psi(a)),Line Pressure  (psi(a)),Pressure Source ,Calculated Sandface Pressure  (psi(a))
EAGLE,468.0,,0.163655,301.041,96,0.308,383.451428571429,220,220,14.695943,Tubing Pressure,1610.01451156157
EAGLE,469.0,,0.165836,318.926,80,0.306,384.274285714286,220,220,14.695943,Tubing Pressure,1603.43714412688
EAGLE,470.0,,0.187691,316.73,87,0.309,385.097142857143,240,240,14.695943,Tubing Pressure,1627.90231231545
EAGLE,471.0,,0.205123,329.401,98,0.321,385.92,240,240,14.695943,Tubing Pressure,1629.068169189
EAGLE,472.0,,0.244013,313.18,98,0.313,386.742857142857,240,240,14.695943,Tubing Pressure,1569.0004900118
EAGLE,473.0,,0.249536,333.752,109,0.315,387.565714285714,220,220,14.695943,Tubing Pressure,1562.1487892412
EAGLE,474.0,,0.311159,338.401,140,0.315,388.388571428571,220,220,14.695943,Tubing Pressure,1559.01405775054
EAGLE,475.0,,0.309624,384.08,108,0.315,389.211428571429,200,200,14.695943,Tubing Pressure,1513.04060223126
EAGLE,476.0,,0.217918,98.353,95,0.315,390.034285714286,150,150,14.695943,Tubing Pressure,1016.76501650157
EAGLE,477.0,,0.215172,259.3,63,0.315,390.857142857143,180,180,14.695943,Tubing Pressure,1290.54981095924
EAGLE,478.0,,0.250029,324.809,95,0.324,391.68,100,100,14.695943,Tubing Pressure,1199.36940212344
EAGLE,479.0,,0.247819,292.199,75,0.326,392.502857142857,220,220,14.695943,Tubing Pressure,1422.48289837364
EAGLE,480.0,,0.110682,113.356,21,0.172,393.325714285714,100,100,14.695943,Tubing Pressure,1341.76010224665
EAGLE,481.0,,0.110287,345.069,83,0.248,394.148571428571,200,200,14.695943,Tubing Pressure,1805.00795458546
EAGLE,482.0,,0.167439,356.235,80,0.32,394.971428571429,150,150,14.695943,Tubing Pressure,1456.51257533272
EAGLE,483.0,,0.166452,283.228,77,0.322,395.794285714286,220,220,14.695943,Tubing Pressure,1513.46801175573
EAGLE,484.0,,0.14932,262.536,66,0.312,396.617142857143,200,200,14.695943,Tubing Pressure,1439.47544544621
EAGLE,485.0,,0.15501,340.068,90,0.318,397.44,180,180,14.695943,Tubing Pressure,1553.54285443498
EAGLE,486.0,,0.165368,326.493,85,0.321,398.262857142857,180,180,14.695943,Tubing Pressure,1502.35593393921
EAGLE,487.0,,0.162188,299.93,85,0.326,399.085714285714,160,160,14.695943,Tubing Pressure,1404.2527750626
EAGLE,488.0,,0.188287,363.263,97,0.324,399.908571428571,220,220,14.695943,Tubing Pressure,1645.29766107614
EAGLE,489.0,,0.19693,289.081,81,0.326,400.731428571429,200,200,14.695943,Tubing Pressure,1437.47472996224
EAGLE,490.0,,0.23429,349.12,108,0.332,401.554285714286,220,220,14.695943,Tubing Pressure,1577.54119305695
EAGLE,491.0,,0.23614,319.511,93,0.335,402.377142857143,220,220,14.695943,Tubing Pressure,1501.54661147037
EAGLE,492.0,,0.215456,311.811,88,0.335,403.2,200,200,14.695943,Tubing Pressure,1454.00898081225
EAGLE,493.0,,0.217618,298.093,87,0.337,404.022857142857,200,200,14.695943,Tubing Pressure,1426.93652197286
EAGLE,494.0,,0.215244,279.227,77,0.339,404.845714285714,220,220,14.695943,Tubing Pressure,1425.99370101172
EAGLE,495.0,,0.212093,283.268,83,0.329,405.668571428571,110,110,14.695943,Tubing Pressure,1174.20246219015
EAGLE,496.0,,0.192781,307.48,82,0.326,406.491428571429,100,100,14.695943,Tubing Pressure,1204.24724451365
EAGLE,497.0,,0.191423,293.053,83,0.326,407.314285714286,130,130,14.695943,Tubing Pressure,1270.17626387035
EAGLE,498.0,,0.187445,231.69,68,0.325,408.137142857143,100,100,14.695943,Tubing Pressure,1059.18812378784
EAGLE,499.0,,0.187428,350.716,77,0.325,408.96,150,150,14.695943,Tubing Pressure,1407.33374007337
EAGLE,500.0,,0.177094,308.118,78,0.325,409.782857142857,220,220,14.695943,Tubing Pressure,1537.5137094307
EAGLE,501.0,,0.176234,255.58,70,0.325,410.605714285714,200,200,14.695943,Tubing Pressure,1383.52409535624
EAGLE,502.0,,0.183177,273.388,72,0.328,411.428571428571,180,180,14.695943,Tubing Pressure,1354.93896915745
EAGLE,503.0,,0.182856,326.732,88,0.326,412.251428571429,220,220,14.695943,Tubing Pressure,1578.59315554468
EAGLE,504.0,,0.104723,164.253,40,0.23,413.074285714286,100,100,14.695943,Tubing Pressure,1111.43865487827
EAGLE,505.0,,0.098574,275.055,53,0.222,413.897142857143,100,100,14.695943,Tubing Pressure,1409.27693300123
EAGLE,506.0,,0.074747,34.876,53,0,414.72,100,100,14.695943,Tubing Pressure,2723.91593995604
EAGLE,507.0,,0.185,407.522,68,0.055,415.542857142857,200,200,14.695943,Tubing Pressure,2293.24888312373
EAGLE,508.0,,0.137526,281.457,58,0.256,416.365714285714,180,180,14.695943,Tubing Pressure,1516.67560368026
EAGLE,509.0,,0.147767,352.348,82,0.31,417.188571428571,160,160,14.695943,Tubing Pressure,1527.02358436909
EAGLE,510.0,,0.167147,341.824,90,0.306,418.011428571429,100,100,14.695943,Tubing Pressure,1332.59420131352
EAGLE,511.0,,0.169297,335.807,73,0.3,418.834285714286,180,180,14.695943,Tubing Pressure,1517.86376153645
EAGLE,512.0,,0.191583,266.72,70,0.308,419.657142857143,200,200,14.695943,Tubing Pressure,1406.26327327478
EAGLE,513.0,,0.194231,311.76,80,0.321,420.48,120,120,14.695943,Tubing Pressure,1267.6669939749
EAGLE,514.0,,0.220528,331.733,92,0.321,421.302857142857,220,220,14.695943,Tubing Pressure,1552.77484476271
EAGLE,515.0,,0.224828,326.11,77,0.323,422.125714285714,200,200,14.695943,Tubing Pressure,1456.59927415907
EAGLE,516.0,,0.221436,284.702,90,0.326,422.948571428571,220,220,14.695943,Tubing Pressure,1471.71798581953
EAGLE,517.0,,0.222922,309.975,73,0.325,423.771428571429,200,200,14.695943,Tubing Pressure,1423.728004027
EAGLE,518.0,,0.202032,312.284,80,0.324,424.594285714286,220,220,14.695943,Tubing Pressure,1517.57138527998
EAGLE,519.0,,0.164673,211.709,43,0.326,425.417142857143,100,100,14.695943,Tubing Pressure,985.237557328492
EAGLE,520.0,,0,17.1,0,0,426.24,580,580,14.695943,Tubing Pressure,3096.62434655164
EAGLE,521.0,,0,42.531,0,0,427.062857142857,600,600,14.695943,Tubing Pressure,3115.40523935518
EAGLE,522.0,,0.081998,238.197,13,0.212,427.885714285714,220,220,14.695943,Tubing Pressure,1607.93963293142
EAGLE,523.0,,0.121784,325.284,70,0.316,428.708571428571,200,200,14.695943,Tubing Pressure,1591.83984455591
EAGLE,524.0,,0.12537,305.079,48,0.31,429.531428571429,220,220,14.695943,Tubing Pressure,1560.99732676368
EAGLE,525.0,,0.118405,287.403,48,0.306,430.354285714286,200,200,14.695943,Tubing Pressure,1496.79814547813
EAGLE,526.0,,0.10219,286.724,52,0.312,431.177142857143,220,220,14.695943,Tubing Pressure,1570.16133180152
EAGLE,527.0,,0.104151,305.358,58,0.314,432,220,220,14.695943,Tubing Pressure,1611.18352601498
EAGLE,528.0,,0.123932,306.222,67,0.361,432.822857142857,220,220,14.695943,Tubing Pressure,1530.58602687417
EAGLE,529.0,,0.132462,323.1,60,0.326,433.645714285714,200,200,14.695943,Tubing Pressure,1534.0224600831
EAGLE,530.0,,0.12109,297.143,55,0.319,434.468571428571,220,220,14.695943,Tubing Pressure,1555.78646863455
EAGLE,531.0,,0.126328,298.52,67,0.318,435.291428571429,200,200,14.695943,Tubing Pressure,1531.06041040402
EAGLE,532.0,,0.14693,248.974,56,0.319,436.114285714286,210,210,14.695943,Tubing Pressure,1407.04358099563
EAGLE,533.0,,0.141864,316.73,67,0.322,436.937142857143,210,210,14.695943,Tubing Pressure,1556.73204512659
EAGLE,534.0,,0.099938,288.183,63,0.32,437.76,200,200,14.695943,Tubing Pressure,1540.08186658664
EAGLE,535.0,,0.174933,288.391,63,0.311,438.582857142857,200,200,14.695943,Tubing Pressure,1443.41873658366
EAGLE,536.0,,0.176111,258.478,57,0.316,439.405714285714,220,220,14.695943,Tubing Pressure,1417.95968979542
EAGLE,537.0,,0.154926,288.017,67,0.319,440.228571428571,200,200,14.695943,Tubing Pressure,1468.36289563813
EAGLE,538.0,,0.167963,290.538,56,0.319,441.051428571429,220,220,14.695943,Tubing Pressure,1478.23552787449
EAGLE,539.0,,0.125041,266.242,60,0.318,441.874285714286,180,180,14.695943,Tubing Pressure,1405.91437335709
EAGLE,540.0,,0.194019,253.823,57,0.324,442.697142857143,50,50,14.695943,Tubing Pressure,911.364518243731
EAGLE,541.0,,0.089612,237.951,28,0.325,443.52,220,220,14.695943,Tubing Pressure,1404.69020430781
EAGLE,542.0,,0.055,237.708,48,0.331,444.342857142857,200,200,14.695943,Tubing Pressure,1456.16157250405
EAGLE,543.0,,0.086952,253.384,46,0.321,445.165714285714,220,220,14.695943,Tubing Pressure,1499.283084232
EAGLE,544.0,,0.102109,240.218,40,0.325,445.988571428571,180,180,14.695943,Tubing Pressure,1325.37145667687
EAGLE,545.0,,0.097756,258.85,47,0.328,446.811428571429,240,240,14.695943,Tubing Pressure,1533.06835713997
EAGLE,546.0,,0.189,185.11,28,0.249,447.634285714286,50,50,14.695943,Tubing Pressure,786.416968150252
EAGLE,547.0,,0.1,218.377,35,0.259,448.457142857143,240,240,14.695943,Tubing Pressure,1533.37145230678
EAGLE,548.0,,0.091022,284.347,50,0.329,449.28,280,280,14.695943,Tubing Pressure,1688.4783777095
EAGLE,549.0,,0.130584,327.868,83,0.322,450.102857142857,230,230,14.695943,Tubing Pressure,1674.34050166056
EAGLE,550.0,,0.135528,294.692,32,0.316,450.925714285714,220,220,14.695943,Tubing Pressure,1475.53116450062
EAGLE,551.0,,0.141608,298.299,104,0.316,451.748571428571,220,220,14.695943,Tubing Pressure,1643.39195487488
EAGLE,552.0,,0.125155,196.918,65,0.316,452.571428571429,200,200,14.695943,Tubing Pressure,1342.39243514691
EAGLE,553.0,,0.133131,378.455,54,0.309,453.394285714286,220,220,14.695943,Tubing Pressure,1683.98209580472
EAGLE,554.0,,0.1336,276.082,112,0.212,454.217142857143,170,170,14.695943,Tubing Pressure,1714.27316802051
EAGLE,555.0,,0.235,295.038,69,0.312,455.04,220,220,14.695943,Tubing Pressure,1443.74998333056
EAGLE,556.0,,0.12244,280.056,67,0.315,455.862857142857,200,200,14.695943,Tubing Pressure,1509.6236205674
EAGLE,557.0,,0.099134,299.656,10,0.314,456.685714285714,240,240,14.695943,Tubing Pressure,1530.18512488116
EAGLE,558.0,,0.129774,268.2,86,0.31,457.508571428571,160,160,14.695943,Tubing Pressure,1425.28217763853
EAGLE,559.0,,0.088726,264.391,55,0.307,458.331428571429,180,180,14.695943,Tubing Pressure,1465.69758856914
EAGLE,560.0,,0.091126,281.292,65,0.307,459.154285714286,240,240,14.695943,Tubing Pressure,1668.48699459548
EAGLE,561.0,,0.11765,267.02,65,0.208,459.977142857143,200,200,14.695943,Tubing Pressure,1706.27953370569
EAGLE,562.0,,0.194756,297.507,62,0.238,460.8,180,180,14.695943,Tubing Pressure,1490.45719835055
EAGLE,563.0,,0.125034,231.777,50,0.302,461.622857142857,250,250,14.695943,Tubing Pressure,1513.18119002707
EAGLE,564.0,,0.125543,255.028,53,0.309,462.445714285714,240,240,14.695943,Tubing Pressure,1531.101917991
EAGLE,565.0,,0.128867,257.523,61,0.305,463.268571428571,240,240,14.695943,Tubing Pressure,1558.63169292895
EAGLE,566.0,,0.129585,289.911,62,0.305,464.091428571429,240,240,14.695943,Tubing Pressure,1619.30410489317
EAGLE,567.0,,0.101464,237.357,47,0.319,464.914285714286,220,220,14.695943,Tubing Pressure,1451.7193105059
EAGLE,568.0,,0.122126,153.202,30,0.213,465.737142857143,90,90,14.695943,Tubing Pressure,1051.9639895111
EAGLE,569.0,,0.048,198.373,22,0.202,466.56,210,210,14.695943,Tubing Pressure,1776.6567974173
EAGLE,570.0,,0.094167,241.122,50,0.305,467.382857142857,180,180,14.695943,Tubing Pressure,1401.35226232505
EAGLE,571.0,,0.097286,267.161,53,0.294,468.205714285714,220,220,14.695943,Tubing Pressure,1577.38170442963
EAGLE,572.0,,0.104127,215.326,38,0.307,469.028571428571,220,220,14.695943,Tubing Pressure,1393.57365859695
EAGLE,573.0,,0.106197,212.881,42,0.311,469.851428571429,300,300,14.695943,Tubing Pressure,1578.73204777873
EAGLE,574.0,,0.148479,393.566,92,0.309,470.674285714286,200,200,14.695943,Tubing Pressure,1708.64520007187
EAGLE,575.0,,0.169908,236.974,56,0.252,471.497142857143,100,100,14.695943,Tubing Pressure,1147.89786620692
EAGLE,576.0,,0.158958,366.179,79,0.318,472.32,220,220,14.695943,Tubing Pressure,1664.63991399153
EAGLE,577.0,,0.273853,255.916,60,0.276,473.142857142857,100,100,14.695943,Tubing Pressure,1049.47099927461
EAGLE,578.0,,0.237223,338.521,82,0.278,473.965714285714,220,220,14.695943,Tubing Pressure,1580.22571095131
EAGLE,579.0,,0.28279,246.716,52,0.307,474.788571428571,180,180,14.695943,Tubing Pressure,1187.89359102665
EAGLE,580.0,,0.130031,274.326,62,0.307,475.611428571429,200,200,14.695943,Tubing Pressure,1487.84066381204
EAGLE,581.0,,0.133047,231.811,61,0.309,476.434285714286,180,180,14.695943,Tubing Pressure,1345.67248380521
EAGLE,582.0,,0.097,273.388,78,0.31,477.257142857143,190,190,14.695943,Tubing Pressure,1547.93664622595
EAGLE,583.0,,0.09,265.047,53,0.301,478.08,180,180,14.695943,Tubing Pressure,1470.51341126432
EAGLE,584.0,,0.047353,185.037,43,0.327,478.902857142857,50,50,14.695943,Tubing Pressure,901.684901333188
EAGLE,585.0,,0.121445,256.164,71,0.305,479.725714285714,160,160,14.695943,Tubing Pressure,1387.97336030608
EAGLE,586.0,,0.122844,246.206,50,0.309,480.548571428571,180,180,14.695943,Tubing Pressure,1358.74500883138
EAGLE,587.0,,0.171184,253.384,55,0.309,481.371428571429,180,180,14.695943,Tubing Pressure,1318.61742089893
EAGLE,588.0,,0.108304,265.655,60,0.306,482.194285714286,120,120,14.695943,Tubing Pressure,1283.16245357128
EAGLE,589.0,,0.126477,220.16,57,0.306,483.017142857143,160,160,14.695943,Tubing Pressure,1272.98519030809
EAGLE,590.0,,0.128462,250.939,58,0.306,483.84,180,180,14.695943,Tubing Pressure,1385.53238464739
EAGLE,591.0,,0.1512,310.372,67,0.308,484.662857142857,180,180,14.695943,Tubing Pressure,1477.20673377812
EAGLE,592.0,,0.152343,202.451,63,0.311,485.485714285714,175,175,14.695943,Tubing Pressure,1254.99870533748
EAGLE,593.0,,0.158783,259.422,65,0.31,486.308571428571,200,200,14.695943,Tubing Pressure,1420.91966910542
EAGLE,594.0,,0.168152,253.384,52,0.31,487.131428571429,170,170,14.695943,Tubing Pressure,1287.25374054465
EAGLE,595.0,,0.249984,311.215,95,0.309,487.954285714286,100,100,14.695943,Tubing Pressure,1195.55275927685
EAGLE,596.0,,0.297067,271.19,85,0.305,488.777142857143,190,190,14.695943,Tubing Pressure,1313.93911485807
EAGLE,597.0,,0.305,289.223,72,0.308,489.6,150,150,14.695943,Tubing Pressure,1202.48777815715
EAGLE,598.0,,0.238478,191.705,44,0.277,490.422857142857,100,100,14.695943,Tubing Pressure,931.347281570289
EAGLE,599.0,,0.22526,263.819,76,0.307,491.245714285714,120,120,14.695943,Tubing Pressure,1166.98749540316
EAGLE,600.0,,0.149399,228.207,46,0.307,492.068571428571,130,130,14.695943,Tubing Pressure,1144.54869082193
EAGLE,601.0,,0.206,252.175,55,0.323,492.891428571429,110,110,14.695943,Tubing Pressure,1074.96615661455
EAGLE,602.0,,0.24,174.915,45,0.321,493.714285714286,0,0,14.695943,Tubing Pressure,
EAGLE,603.0,,0.124,80.322,8,0.275,494.537142857143,240,240,14.695943,Tubing Pressure,1562.44740041818
EAGLE,604.0,,0.077888,168.366,48,0.292,495.36,200,200,14.695943,Tubing Pressure,1363.23508377567
EAGLE,605.0,,0.036,153.364,8,0.31,496.182857142857,210,210,14.695943,Tubing Pressure,1481.4762686893
EAGLE,606.0,,0.070011,163.143,0,0.307,497.005714285714,200,200,14.695943,Tubing Pressure,1330.79851635788
EAGLE,607.0,,0.088214,206.817,30,0.31,497.828571428571,220,220,14.695943,Tubing Pressure,1368.11228025576
EAGLE,608.0,,0.088349,203.374,35,0.323,498.651428571429,200,200,14.695943,Tubing Pressure,1306.44537317307
EAGLE,609.0,,0.089845,204.834,25,0.328,499.474285714286,220,220,14.695943,Tubing Pressure,1316.60081098925
EAGLE,610.0,,0.149,332.629,87,0.307,500.297142857143,100,100,14.695943,Tubing Pressure,1337.13321299376
EAGLE,611.0,,0.15,224.964,153,0.303,501.12,250,250,14.695943,Tubing Pressure,1717.74194127664
EAGLE,612.0,,0.15,350.07,20,0.306,501.942857142857,100,100,14.695943,Tubing Pressure,1216.47348465071
EAGLE,613.0,,0.161,330.03,35,0.305,502.765714285714,90,90,14.695943,Tubing Pressure,1172.37812871689
EAGLE,614.0,,0.162,265.45,15,0.301,503.588571428571,100,100,14.695943,Tubing Pressure,1039.06972054789
EAGLE,615.0,,0.223,284.96,75,0.304,504.411428571429,100,100,14.695943,Tubing Pressure,1147.5492970377
EAGLE,616.0,,0.153648,264.174,53,0.306,505.234285714286,100,100,14.695943,Tubing Pressure,1137.54788931958
EAGLE,617.0,,0.118,266.71,68,0.307,506.057142857143,100,100,14.695943,Tubing Pressure,1227.51872153355
EAGLE,618.0,,0.106265,262.919,58,0.308,506.88,100,100,14.695943,Tubing Pressure,1212.23786694015
EAGLE,619.0,,0.149372,253.375,53,0.31,507.702857142857,100,100,14.695943,Tubing Pressure,1118.28786887411
EAGLE,620.0,,0.160656,255.529,47,0.312,508.525714285714,120,120,14.695943,Tubing Pressure,1148.77289252453
EAGLE,621.0,,0.162,253.659,53,0.31,509.348571428571,130,130,14.695943,Tubing Pressure,1189.55765168824
EAGLE,622.0,,0.169568,239.508,53,0.312,510.171428571429,120,120,14.695943,Tubing Pressure,1124.9256080684
EAGLE,623.0,,0.167556,269.155,52,0.312,510.994285714286,100,100,14.695943,Tubing Pressure,1119.94544450236
EAGLE,624.0,,0.178,222.141,62,0.313,511.817142857143,120,120,14.695943,Tubing Pressure,1106.49382195494
EAGLE,625.0,,0.169529,266.613,55,0.31,512.64,100,100,14.695943,Tubing Pressure,1122.88544801928
EAGLE,626.0,,0.129112,223.204,58,0.312,513.462857142857,100,100,14.695943,Tubing Pressure,1099.29337737629
EAGLE,627.0,,0.153268,213.848,61,0.312,514.285714285714,100,100,14.695943,Tubing Pressure,1061.30905917819
EAGLE,628.0,,0.11592,248.714,61,0.269,515.108571428571,100,100,14.695943,Tubing Pressure,1241.40578173505
EAGLE,629.0,,0.184,283.39,62,0.308,515.931428571429,110,110,14.695943,Tubing Pressure,1182.40512055692
EAGLE,630.0,,0.122904,186.704,43,0.31,516.754285714286,100,100,14.695943,Tubing Pressure,999.39031437071
EAGLE,631.0,,0.11548,203.789,55,0.31,517.577142857143,120,120,14.695943,Tubing Pressure,1133.43217255597
EAGLE,632.0,,0.11,250.859,42,0.31,518.4,100,100,14.695943,Tubing Pressure,1137.98891844632
EAGLE,633.0,,0.110361,229.923,55,0.314,519.222857142857,80,80,14.695943,Tubing Pressure,1064.59507919471
EAGLE,634.0,,0.118556,233.13,63,0.319,520.045714285714,100,100,14.695943,Tubing Pressure,1134.50539723278
EAGLE,635.0,,0.131534,237.371,60,0.321,520.868571428571,80,80,14.695943,Tubing Pressure,1054.10050061129
EAGLE,636.0,,0.143154,240.829,52,0.322,521.691428571429,100,100,14.695943,Tubing Pressure,1086.15948875339
EAGLE,637.0,,0.149818,318.042,77,0.323,522.514285714286,120,120,14.695943,Tubing Pressure,1326.15287550243
EAGLE,638.0,,0.154028,176.284,40,0.324,523.337142857143,100,100,14.695943,Tubing Pressure,925.117085507098
EAGLE,639.0,,0.100345,273.87,65,0.324,524.16,80,80,14.695943,Tubing Pressure,1172.48634856649
EAGLE,640.0,,0.086876,199.625,51,0.269,524.982857142857,100,100,14.695943,Tubing Pressure,1160.57633628006
EAGLE,641.0,,0.082492,197.88,47,0.319,525.805714285714,120,120,14.695943,Tubing Pressure,1131.17042420536
EAGLE,642.0,,0.10855,210.042,55,0.319,526.628571428571,100,100,14.695943,Tubing Pressure,1083.83182120924
EAGLE,643.0,,0.112533,222.558,48,0.321,527.451428571429,90,90,14.695943,Tubing Pressure,1051.2886801964
EAGLE,644.0,,0.113243,233.244,50,0.324,528.274285714286,90,90,14.695943,Tubing Pressure,1071.69850207281
EAGLE,645.0,,0.120498,225.205,62,0.323,529.097142857143,80,80,14.695943,Tubing Pressure,1048.41199292461
EAGLE,646.0,,0.1092,260.539,48,0.32,529.92,80,80,14.695943,Tubing Pressure,1097.59292065225
EAGLE,647.0,,0.136302,203.233,59,0.32,530.742857142857,80,80,14.695943,Tubing Pressure,986.127552354199
EAGLE,648.0,,0.109933,217.642,62,0.32,531.565714285714,120,120,14.695943,Tubing Pressure,1172.50542594671
EAGLE,649.0,,0.103063,230.125,53,0.319,532.388571428571,100,100,14.695943,Tubing Pressure,1124.32607846748
EAGLE,650.0,,0.116828,244.482,75,0.319,533.211428571429,90,90,14.695943,Tubing Pressure,1156.88802242709
EAGLE,651.0,,0.104494,268.74,48,0.319,534.034285714286,100,100,14.695943,Tubing Pressure,1183.53828279473
EAGLE,652.0,,0.107926,152.185,40,0.32,534.857142857143,140,140,14.695943,Tubing Pressure,1050.47436047359
EAGLE,653.0,,0.14432,233.46,45,0.32,535.68,100,100,14.695943,Tubing Pressure,1056.49334508983
EAGLE,654.0,,0.105857,212.03,52,0.323,536.502857142857,120,120,14.695943,Tubing Pressure,1135.95802971744
EAGLE,655.0,,0.141795,243.341,53,0.322,537.325714285714,120,120,14.695943,Tubing Pressure,1152.26523819208
EAGLE,656.0,,0.138812,219.801,55,0.32,538.148571428571,100,100,14.695943,Tubing Pressure,1063.84374421162
EAGLE,657.0,,0.101805,228.178,45,0.321,538.971428571429,100,100,14.695943,Tubing Pressure,1097.82227093004
EAGLE,658.0,,0.1078,247.787,62,0.322,539.794285714286,100,100,14.695943,Tubing Pressure,1170.28141852342
EAGLE,659.0,,0.107854,195.269,48,0.322,540.617142857143,80,80,14.695943,Tubing Pressure,972.855972394668
EAGLE,660.0,,0.158716,225.469,26,0.324,541.44,100,100,14.695943,Tubing Pressure,973.661538421097
EAGLE,661.0,,0.139867,232.892,62,0.324,542.262857142857,100,100,14.695943,Tubing Pressure,1098.45401552365
EAGLE,662.0,,0.182463,211.522,63,0.324,543.085714285714,110,110,14.695943,Tubing Pressure,1046.88124060591
EAGLE,663.0,,0.132944,224.898,60,0.324,543.908571428571,100,100,14.695943,Tubing Pressure,1087.69664182363
EAGLE,664.0,,0.111,239.059,55,0.326,544.731428571429,100,100,14.695943,Tubing Pressure,1125.76035556795
EAGLE,665.0,,0.170788,213.642,52,0.326,545.554285714286,100,100,14.695943,Tubing Pressure,1005.18859881688
EAGLE,666.0,,0.104705,165.21,23,0.32,546.377142857143,120,120,14.695943,Tubing Pressure,969.667601385663
EAGLE,667.0,,0.130907,213.111,57,0.322,547.2,120,120,14.695943,Tubing Pressure,1121.28689199349
EAGLE,668.0,,0.100017,224.9,45,0.321,548.022857142857,80,80,14.695943,Tubing Pressure,1032.99930820146
EAGLE,669.0,,0.096589,196.997,58,0.322,548.845714285714,80,80,14.695943,Tubing Pressure,1017.78906984527
EAGLE,670.0,,0.091429,222.49,43,0.321,549.668571428571,90,90,14.695943,Tubing Pressure,1065.20839250719
EAGLE,671.0,,0.124887,235.338,43,0.32,550.491428571429,90,90,14.695943,Tubing Pressure,1048.12819427366
EAGLE,672.0,,0.08623,219.447,42,0.328,551.314285714286,100,100,14.695943,Tubing Pressure,1084.2641798992
EAGLE,673.0,,0.091262,186.631,38,0.304,552.137142857143,130,130,14.695943,Tubing Pressure,1117.11989588738
EAGLE,674.0,,0.119362,230.406,62,0.32,552.96,80,80,14.695943,Tubing Pressure,1064.03773485169
EAGLE,675.0,,0.181108,246.783,66,0.32,553.782857142857,90,90,14.695943,Tubing Pressure,1061.45902841664
EAGLE,676.0,,0.135971,215.542,40,0.322,554.605714285714,110,110,14.695943,Tubing Pressure,1046.32132371179
EAGLE,677.0,,0.107254,214.664,55,0.323,555.428571428571,80,80,14.695943,Tubing Pressure,1028.68642014592
EAGLE,678.0,,0.139532,314.362,53,0.324,556.251428571429,150,150,14.695943,Tubing Pressure,1363.69838156694
EAGLE,679.0,,0.114378,152.145,53,0.325,557.074285714286,100,100,14.695943,Tubing Pressure,953.346438208619
EAGLE,680.0,,0.114468,207.323,50,0.367,557.897142857143,160,160,14.695943,Tubing Pressure,1164.95447685549
EAGLE,681.0,,0.11871,249.919,50,0.326,558.72,70,70,14.695943,Tubing Pressure,1027.11421559247
EAGLE,682.0,,0.115066,188.396,45,0.327,559.542857142857,80,80,14.695943,Tubing Pressure,937.381925905512
EAGLE,683.0,,0.115402,212.064,43,0.326,560.365714285714,140,140,14.695943,Tubing Pressure,1150.62599979109
EAGLE,684.0,,0.119774,218.834,55,0.326,561.188571428571,90,90,14.695943,Tubing Pressure,1047.79567474418
EAGLE,685.0,,0.122561,231.713,33,0.327,562.011428571429,50,50,14.695943,Tubing Pressure,877.834565055467
EAGLE,686.0,,0.147,266.041,46,0.328,562.834285714286,50,50,14.695943,Tubing Pressure,945.109611265067
EAGLE,687.0,,0.129581,202.793,46,0.326,563.657142857143,60,60,14.695943,Tubing Pressure,884.95637829703
EAGLE,688.0,,0.096,194.583,39,0.329,564.48,120,120,14.695943,Tubing Pressure,1068.90934539092
EAGLE,689.0,,0.095,218.377,55,0.324,565.302857142857,60,60,14.695943,Tubing Pressure,978.927740622715
EAGLE,690.0,,0.099,218.19,40,0.328,566.125714285714,70,70,14.695943,Tubing Pressure,964.288591453683
EAGLE,691.0,,0.094,217.565,48,0.328,566.948571428571,60,60,14.695943,Tubing Pressure,954.699498333749
EAGLE,692.0,,0.134179,238.713,38,0.328,567.771428571429,120,120,14.695943,Tubing Pressure,1107.07093204926
EAGLE,693.0,,0.090517,217.788,47,0.324,568.594285714286,100,100,14.695943,Tubing Pressure,1094.44529170896
EAGLE,694.0,,0.080119,155.031,28,0.327,569.417142857143,120,120,14.695943,Tubing Pressure,999.341321430404
EAGLE,695.0,,0.08507,213.22,43,0.327,570.24,100,100,14.695943,Tubing Pressure,1077.4237472925
EAGLE,696.0,,0.081701,210.656,42,0.327,571.062857142857,170,170,14.695943,Tubing Pressure,1270.80995191597
EAGLE,697.0,,0.080426,225.045,58,0.327,571.885714285714,90,90,14.695943,Tubing Pressure,1119.14111218878
EAGLE,698.0,,0.050329,210.021,32,0.326,572.708571428571,100,100,14.695943,Tubing Pressure,1088.50973856174
EAGLE,699.0,,0.085853,200.04,30,0.326,573.531428571429,90,90,14.695943,Tubing Pressure,983.098867995251
EAGLE,700.0,,0.058893,217.593,29,0.326,574.354285714286,70,70,14.695943,Tubing Pressure,990.151568605225
EAGLE,701.0,,0.049256,233.654,52,0.327,575.177142857143,110,110,14.695943,Tubing Pressure,1227.64646218569
EAGLE,702.0,,0.049476,221.711,50,0.327,576,100,100,14.695943,Tubing Pressure,1166.64559071213
EAGLE,703.0,,0.066689,231.018,50,0.328,576.822857142857,140,140,14.695943,Tubing Pressure,1275.57369104313
EAGLE,704.0,,0.04896,195.271,40,0.327,577.645714285714,100,100,14.695943,Tubing Pressure,1081.67107038526
