Company=GREAT BEAR PETROLEUM
Well=GB_ALCOR_#1
Field=WILDCAT
County=NORTH SLOPE
State=ALASKA
Country=NORTH SLOPE
Dip Summary From 4550.80 to 4575.80 Metres
Dip Confidence :
   E=Excellent(dip quality=1), G=Good(dip quality=2)
F=Fair(dip quality=3), P=Poor(dip quality=4 or 5)
Depth,Class,True Mag,True Azi,Quality,Caliper,Conf,DipType,Gamma Ray,Devi,Hazi
7911.9956,FRAC,   62.61,  246.20,3,8.41,F,Natural Fracture,107.35,0.86,284.98
7912.0317,BED,    1.41,   44.60,2,8.41,G,Bed Boundary,107.41,0.86,284.98
7912.2012,BED,    0.76,   44.60,2,8.42,G,Bed Boundary,108.10,0.86,284.98
7912.5137,BED,    0.76,   44.60,2,8.43,G,Bed Boundary,107.12,0.86,285.03
7912.7671,BED,    0.70,   44.60,2,8.44,G,Bed Boundary,104.42,0.86,285.04
7913.0015,BED,    0.70,   55.40,3,8.45,F,Bed Boundary,102.72,0.86,285.08
7913.2227,BED,    1.40,   44.60,3,8.45,F,Bed Boundary,101.67,0.86,285.14
7913.4829,BED,    0.70,   33.80,3,8.44,F,Bed Boundary,100.18,0.86,285.12
7913.7109,BED,    0.76,   39.20,3,8.44,F,Bed Boundary,98.20,0.86,285.16
7914.1143,BED,    0.70,   42.80,3,8.45,F,Bed Boundary,99.03,0.86,285.22
7914.5762,BED,    0.70,   42.80,3,8.44,F,Bed Boundary,101.94,0.86,285.32
7914.7324,BED,    0.70,   41.00,3,8.46,F,Bed Boundary,103.67,0.86,285.30
7914.8950,BED,    1.40,   37.40,3,8.45,F,Bed Boundary,102.21,0.86,285.27
7915.0059,BED,    0.70,   37.40,3,8.45,F,Bed Boundary,101.23,0.86,285.25
7915.1489,BED,    0.70,   42.80,3,8.45,F,Bed Boundary,99.95,0.86,285.24
7915.2598,BED,    0.75,   44.60,3,8.45,F,Bed Boundary,99.53,0.86,285.25
7915.4941,BED,    0.76,   57.20,3,8.45,F,Bed Boundary,95.97,0.86,285.27
7915.7866,BED,    0.70,   48.20,3,8.45,F,Bed Boundary,93.18,0.86,285.25
7916.0405,BED,    0.70,   51.80,3,8.45,F,Bed Boundary,91.62,0.86,285.23
7916.3203,BED,    0.70,   41.00,3,8.45,F,Bed Boundary,89.59,0.86,285.20
7916.5679,BED,    0.75,   41.00,3,8.46,F,Bed Boundary,87.81,0.86,285.18
7916.7822,BED,    0.70,   41.00,3,8.47,F,Bed Boundary,87.35,0.86,285.19
7916.9971,BED,    0.70,   37.40,3,8.46,F,Bed Boundary,87.60,0.86,285.25
7917.1152,FRAC,   71.38,  233.60,1,8.45,E,Natural Fracture,87.69,0.86,285.29
7917.1470,BED,    0.75,   37.40,3,8.45,F,Bed Boundary,87.74,0.86,285.30
7917.3032,BED,    0.75,   37.40,3,8.46,F,Bed Boundary,87.04,0.86,285.35
7917.5176,BED,    1.40,   37.40,3,8.48,F,Bed Boundary,88.25,0.86,285.44
7917.6348,BED,    1.40,   37.40,3,8.49,F,Bed Boundary,88.48,0.86,285.49
7917.8105,BED,    0.70,   39.20,3,8.50,F,Bed Boundary,89.26,0.86,285.54
7917.9214,BED,    0.75,   39.20,3,8.52,F,Bed Boundary,90.56,0.86,285.56
7918.1553,BED,    0.70,   41.00,3,8.51,F,Bed Boundary,93.67,0.86,285.57
7918.3311,BED,    0.70,   41.00,3,8.49,F,Bed Boundary,96.09,0.86,285.58
7918.5137,BED,    0.75,   32.00,1,8.47,E,Bed Boundary,97.09,0.87,285.61
7918.7739,BED,    0.75,   33.80,1,8.46,E,Bed Boundary,98.61,0.87,285.63
7919.1772,BED,    0.70,   30.20,1,8.46,E,Bed Boundary,100.04,0.87,285.66
7919.2749,BED,    0.70,   30.20,1,8.46,E,Bed Boundary,100.11,0.87,285.67
7919.4243,BED,    1.40,   30.20,1,8.46,E,Bed Boundary,100.11,0.87,285.69
7919.6782,BED,    0.70,   30.20,2,8.45,G,Bed Boundary,100.80,0.87,285.66
7920.0620,BED,    1.40,   39.20,2,8.45,G,Bed Boundary,100.52,0.87,285.62
7920.2964,BED,    1.40,   35.60,2,8.45,G,Bed Boundary,99.44,0.87,285.65
7920.4795,BED,    2.43,   28.40,2,8.45,G,Bed Boundary,99.16,0.87,285.67
7920.6963,BED,    2.37,   28.40,2,8.46,G,Bed Boundary,98.81,0.87,285.66
7920.8916,BED,    1.18,   28.40,2,8.47,G,Bed Boundary,98.79,0.87,285.65
7921.0581,BED,    0.75,   42.80,2,8.47,G,Bed Boundary,98.06,0.87,285.63
7921.3115,BED,    0.70,   35.60,1,8.46,E,Bed Boundary,97.10,0.87,285.64
7921.3965,BED,    1.46,   33.80,1,8.45,E,Bed Boundary,97.13,0.87,285.66
7921.7217,BED,    0.70,   35.60,1,8.44,E,Bed Boundary,92.97,0.87,285.72
7921.9307,FRAC,   69.22,  237.20,2,8.44,G,Natural Fracture,91.53,0.87,285.74
7921.9951,BED,    1.46,   33.80,1,8.44,E,Bed Boundary,91.40,0.87,285.74
7922.3140,BED,    0.76,   33.80,1,8.44,E,Bed Boundary,90.64,0.87,285.76
7922.5093,BED,    0.76,   30.20,1,8.43,E,Bed Boundary,90.18,0.87,285.77
7922.7368,BED,    0.70,   28.40,1,8.43,E,Bed Boundary,91.65,0.87,285.81
7922.8408,BED,    0.70,   28.40,1,8.44,E,Bed Boundary,91.27,0.87,285.82
7923.1011,BED,    0.70,   28.40,1,8.44,E,Bed Boundary,90.44,0.87,285.85
7923.3291,BED,    0.70,   28.40,1,8.44,E,Bed Boundary,89.40,0.87,285.85
7923.4722,BED,    0.70,   30.20,1,8.44,E,Bed Boundary,88.32,0.87,285.85
7923.6807,BED,    0.76,   33.80,1,8.44,E,Bed Boundary,86.03,0.87,285.84
7923.9731,BED,    0.70,   33.80,1,8.46,E,Bed Boundary,82.49,0.87,285.79
7924.3506,BED,    0.70,   21.20,1,8.46,E,Bed Boundary,80.79,0.87,285.80
7924.5459,BED,    0.70,   21.20,1,8.46,E,Bed Boundary,80.36,0.87,285.84
7924.6421,FRAC,   64.87,  246.20,3,8.46,F,Natural Fracture,80.80,0.87,285.85
7924.7280,BED,    0.70,   21.20,1,8.46,E,Bed Boundary,81.11,0.87,285.86
7924.9492,BED,    0.70,   26.60,1,8.45,E,Bed Boundary,82.18,0.87,285.90
7925.1318,BED,    1.46,   24.80,1,8.45,E,Bed Boundary,82.95,0.87,285.91
7925.6133,BED,    0.70,   32.00,1,8.46,E,Bed Boundary,85.47,0.87,285.87
7925.8149,BED,    0.70,   30.20,1,8.45,E,Bed Boundary,86.52,0.87,285.84
7925.9189,BED,    1.40,   30.20,1,8.45,E,Bed Boundary,87.25,0.87,285.84
7926.1924,BED,    0.70,   15.80,1,8.46,E,Bed Boundary,89.48,0.87,285.85
7926.2476,FRAC,   65.70,  239.00,2,8.46,G,Natural Fracture,90.60,0.87,285.85
7926.2964,BED,    2.16,   12.20,1,8.45,E,Bed Boundary,90.41,0.87,285.86
7926.4331,BED,    0.70,   15.80,1,8.45,E,Bed Boundary,89.86,0.87,285.85
7926.5439,BED,    0.76,   12.20,1,8.44,E,Bed Boundary,89.34,0.87,285.85
7926.8169,BED,    0.70,    5.00,1,8.45,E,Bed Boundary,88.41,0.87,285.79
7926.9214,BED,    0.76,    5.00,1,8.44,E,Bed Boundary,87.98,0.87,285.77
7927.1426,BED,    1.46,    3.20,1,8.44,E,Bed Boundary,85.74,0.87,285.75
7927.2793,BED,    0.76,   15.80,1,8.43,E,Bed Boundary,85.56,0.87,285.75
7927.5068,BED,    0.70,   17.60,1,8.42,E,Bed Boundary,88.18,0.87,285.73
7927.6499,BED,    0.70,   24.80,1,8.42,E,Bed Boundary,90.10,0.87,285.72
7927.7739,BED,    0.76,   26.60,1,8.42,E,Bed Boundary,91.27,0.87,285.70
7927.9038,BED,    0.70,   26.60,1,8.43,E,Bed Boundary,92.77,0.87,285.68
7928.0078,BED,    1.40,   24.80,1,8.43,E,Bed Boundary,93.52,0.87,285.66
7928.2876,BED,    0.70,   26.60,1,8.42,E,Bed Boundary,95.52,0.87,285.67
7928.3789,BED,    0.70,   26.60,1,8.42,E,Bed Boundary,95.68,0.87,285.66
7928.5156,BED,    0.70,   32.00,1,8.43,E,Bed Boundary,94.94,0.87,285.64
7928.6392,BED,    0.70,   33.80,1,8.43,E,Bed Boundary,94.19,0.87,285.64
7928.8086,BED,    0.76,   33.80,1,8.44,E,Bed Boundary,93.84,0.87,285.64
7928.9844,BED,    0.76,   33.80,1,8.43,E,Bed Boundary,92.60,0.87,285.62
7929.1401,BED,    0.70,   33.80,1,8.43,E,Bed Boundary,90.62,0.87,285.61
7929.2446,BED,    0.76,   33.80,1,8.43,E,Bed Boundary,90.42,0.87,285.60
7929.3291,BED,    1.46,   32.00,1,8.43,E,Bed Boundary,90.73,0.87,285.60
7929.5371,BED,    1.40,   32.00,1,8.44,E,Bed Boundary,89.94,0.87,285.59
7929.6807,BED,    1.46,   32.00,1,8.44,E,Bed Boundary,88.76,0.87,285.57
7929.8496,BED,    1.46,   32.00,1,8.44,E,Bed Boundary,87.88,0.87,285.52
7930.1167,BED,    1.46,   26.60,1,8.43,E,Bed Boundary,87.88,0.87,285.45
7930.2920,BED,    1.40,   26.60,1,8.43,E,Bed Boundary,89.69,0.87,285.46
7930.5137,BED,    0.76,   26.60,1,8.43,E,Bed Boundary,91.98,0.87,285.50
7930.6177,BED,    1.46,   26.60,1,8.44,E,Bed Boundary,93.43,0.87,285.50
7930.9170,BED,    1.46,   23.00,1,8.43,E,Bed Boundary,96.52,0.87,285.49
7931.1318,BED,    2.16,   26.60,3,8.44,F,Bed Boundary,97.82,0.87,285.51
7931.2749,BED,    0.70,   26.60,3,8.44,F,Bed Boundary,98.69,0.87,285.53
7931.4316,FRAC,   70.10,  233.60,2,8.44,G,Natural Fracture,100.79,0.87,285.54
7931.4375,BED,    1.46,   26.60,3,8.44,F,Bed Boundary,100.79,0.87,285.54
7931.6196,BED,    1.40,   26.60,3,8.44,F,Bed Boundary,102.23,0.87,285.53
7931.7368,BED,    1.46,   26.60,3,8.44,F,Bed Boundary,101.54,0.87,285.51
7932.0366,BED,    2.43,   35.60,1,8.44,E,Bed Boundary,100.25,0.87,285.44
7932.4316,BED,    2.38,   26.60,1,8.42,E,Bed Boundary,94.09,0.87,285.26
7932.6270,BED,    2.43,   30.20,1,8.42,E,Bed Boundary,93.40,0.87,285.17
7932.7681,BED,    3.62,   17.60,1,8.42,E,Bed Boundary,92.47,0.87,285.14
7933.0605,BED,    3.56,   23.00,1,8.42,E,Bed Boundary,91.87,0.87,285.10
7933.2778,BED,    2.43,   23.00,1,8.42,E,Bed Boundary,93.24,0.87,285.04
7933.5981,BED,    2.38,   33.80,1,8.42,E,Bed Boundary,94.51,0.87,284.97
7933.9175,BED,    1.19,   26.60,1,8.43,E,Bed Boundary,95.67,0.87,284.93
7934.2754,BED,    3.56,   30.20,1,8.42,E,Bed Boundary,97.01,0.87,284.82
7934.5034,BED,    2.43,   17.60,1,8.42,E,Bed Boundary,98.10,0.87,284.75
7934.8374,FRAC,   61.51,  246.20,2,8.43,G,Natural Fracture,99.34,0.87,284.66
7934.9048,BED,    3.61,   28.40,1,8.44,E,Bed Boundary,99.52,0.87,284.67
7935.1758,BED,    2.42,   28.40,1,8.46,E,Bed Boundary,100.40,0.87,284.69
7935.2280,FRAC,   63.97,  242.60,3,8.46,F,Natural Fracture,100.68,0.87,284.69
7935.3057,BED,    2.37,   26.60,1,8.46,E,Bed Boundary,100.37,0.87,284.68
7935.5659,BED,    1.18,   21.20,1,8.48,E,Bed Boundary,99.60,0.87,284.69
7935.8154,BED,    2.36,   19.40,1,8.49,E,Bed Boundary,97.60,0.87,284.63
7936.2061,BED,    1.18,   19.40,1,8.50,E,Bed Boundary,96.49,0.87,284.54
7936.3794,BED,    2.36,   24.80,1,8.50,E,Bed Boundary,96.66,0.87,284.50
7936.5967,BED,    2.42,   24.80,1,8.50,E,Bed Boundary,96.47,0.87,284.47
7936.7051,BED,    2.42,   26.60,1,8.50,E,Bed Boundary,95.47,0.87,284.43
7937.0195,BED,    2.36,   28.40,1,8.50,E,Bed Boundary,91.99,0.87,284.30
7937.1885,BED,    1.23,   35.60,1,8.51,E,Bed Boundary,89.39,0.87,284.21
7937.3184,BED,    2.36,   33.80,1,8.51,E,Bed Boundary,86.43,0.87,284.13
7937.4189,FRAC,   66.01,  231.80,2,8.51,G,Natural Fracture,85.38,0.87,284.07
7937.4531,BED,    2.36,   30.20,1,8.51,E,Bed Boundary,85.03,0.87,284.05
7937.6919,BED,    1.18,   30.20,1,8.50,E,Bed Boundary,81.93,0.87,283.97
7938.0825,BED,    3.60,   24.80,1,8.49,E,Bed Boundary,80.35,0.87,283.90
7938.5273,BED,    2.42,   24.80,2,8.48,G,Bed Boundary,80.80,0.87,283.82
7938.8804,BED,    3.60,   28.40,2,8.48,G,Bed Boundary,80.08,0.87,283.61
7939.2598,BED,    3.55,   30.20,2,8.47,G,Bed Boundary,81.68,0.87,283.47
7939.5093,BED,    2.37,   35.60,2,8.47,G,Bed Boundary,81.77,0.87,283.44
7939.7744,BED,    1.18,   41.00,2,8.47,G,Bed Boundary,83.33,0.87,283.41
7940.2627,BED,    2.42,   26.60,2,8.47,G,Bed Boundary,86.90,0.87,283.28
7940.5859,FRAC,   74.08,  240.80,2,8.47,G,Natural Fracture,88.32,0.87,283.14
7940.7070,BED,    2.37,   26.60,2,8.47,G,Bed Boundary,89.94,0.87,283.09
7940.9243,BED,    1.24,   21.20,2,8.46,G,Bed Boundary,90.50,0.87,283.01
7941.9653,BED,    2.43,   35.60,1,8.44,E,Bed Boundary,93.17,0.87,282.75
7942.0952,BED,    2.38,   30.20,1,8.43,E,Bed Boundary,92.66,0.87,282.72
7942.3018,BED,    2.43,   26.60,1,8.43,E,Bed Boundary,91.35,0.87,282.66
7942.6704,BED,    1.19,   39.20,1,8.45,E,Bed Boundary,90.77,0.87,282.58
7942.9741,BED,    1.24,   33.80,1,8.45,E,Bed Boundary,86.18,0.87,282.52
7943.0288,FRAC,   69.05,  222.80,3,8.45,F,Natural Fracture,84.80,0.87,282.51
7943.3643,BED,    2.37,   28.40,1,8.46,E,Bed Boundary,84.42,0.87,282.45
7943.5815,BED,    3.60,   28.40,3,8.47,F,Bed Boundary,90.07,0.87,282.36
7943.8369,BED,    2.37,   26.60,3,8.47,F,Bed Boundary,93.78,0.87,282.28
7943.9453,BED,    1.18,   28.40,3,8.47,F,Bed Boundary,93.71,0.87,282.27
7944.2710,BED,    1.24,   30.20,3,8.42,F,Bed Boundary,88.14,0.87,282.18
7944.4878,BED,    1.19,   39.20,3,8.42,F,Bed Boundary,87.18,0.87,282.10
7944.6831,BED,    1.24,   41.00,3,8.42,F,Bed Boundary,87.79,0.87,282.07
7944.8779,BED,    2.38,   35.60,3,8.42,F,Bed Boundary,91.29,0.87,282.06
7945.0298,BED,    1.19,   37.40,3,8.42,F,Bed Boundary,92.49,0.87,282.03
7945.4468,BED,    2.38,   44.60,1,8.43,E,Bed Boundary,96.01,0.87,281.95
7945.6094,BED,    2.37,   44.60,1,8.43,E,Bed Boundary,96.29,0.87,281.91
7946.1084,BED,    2.38,   46.40,1,8.41,E,Bed Boundary,95.11,0.87,281.78
7946.3472,BED,    2.43,   55.40,1,8.42,E,Bed Boundary,94.85,0.87,281.80
7946.6831,BED,    1.19,   60.80,1,8.44,E,Bed Boundary,94.93,0.87,281.78
7946.9004,BED,    1.24,   44.60,1,8.42,E,Bed Boundary,94.66,0.87,281.76
7947.1279,BED,    1.19,   68.00,1,8.43,E,Bed Boundary,92.96,0.87,281.79
7947.2017,FRAC,   69.23,  228.20,2,8.43,G,Natural Fracture,92.42,0.87,281.79
7947.3340,BED,    1.19,   37.40,1,8.43,E,Bed Boundary,92.05,0.86,281.80
7947.5078,BED,    1.24,   37.40,1,8.43,E,Bed Boundary,91.31,0.86,281.83
7947.6704,BED,    2.43,   33.80,1,8.43,E,Bed Boundary,90.23,0.86,281.84
7948.0063,BED,    1.19,   42.80,1,8.43,E,Bed Boundary,91.50,0.86,281.86
7948.1128,FRAC,   63.55,  222.80,3,8.44,F,Natural Fracture,91.26,0.86,281.86
7948.2017,BED,    1.19,   42.80,1,8.44,E,Bed Boundary,92.28,0.86,281.87
7948.4077,BED,    4.79,   39.20,1,8.44,E,Bed Boundary,95.21,0.86,281.90
7948.9453,BED,    2.37,   44.60,1,8.44,E,Bed Boundary,99.81,0.86,281.97
7949.4336,BED,    1.24,   48.20,1,8.43,E,Bed Boundary,100.51,0.86,281.98
7949.7046,BED,    1.19,   39.20,1,8.44,E,Bed Boundary,99.77,0.86,282.00
7950.1738,FRAC,   66.55,  242.60,2,8.42,G,Natural Fracture,92.85,0.86,282.01
7950.1865,BED,    1.19,   28.40,1,8.42,E,Bed Boundary,92.72,0.86,282.01
7950.4575,BED,    1.19,   30.20,1,8.42,E,Bed Boundary,87.53,0.86,281.97
7950.6421,BED,    1.19,   30.20,1,8.43,E,Bed Boundary,89.24,0.86,281.94
7950.8154,BED,    3.56,   30.20,1,8.43,E,Bed Boundary,91.01,0.86,281.91
7951.0845,FRAC,   70.11,  237.20,3,8.44,F,Natural Fracture,93.25,0.86,281.86
7951.1846,BED,    1.24,   26.60,1,8.44,E,Bed Boundary,93.13,0.86,281.85
7951.4448,BED,    1.19,   41.00,1,8.44,E,Bed Boundary,94.04,0.86,281.83
7951.6182,BED,    1.19,   24.80,1,8.44,E,Bed Boundary,91.19,0.86,281.82
7951.7593,BED,    1.19,   17.60,1,8.45,E,Bed Boundary,91.24,0.86,281.83
7952.0195,BED,    1.19,   28.40,3,8.46,F,Bed Boundary,91.47,0.86,281.85
7952.3447,BED,    2.37,   14.00,3,8.45,F,Bed Boundary,91.51,0.86,281.85
7952.5186,BED,    1.19,   15.80,3,8.44,F,Bed Boundary,89.87,0.86,281.83
7952.5815,FRAC,   59.75,  219.20,2,8.44,G,Natural Fracture,89.93,0.86,281.82
7953.1147,BED,    2.37,   24.80,3,8.45,F,Bed Boundary,82.88,0.86,281.80
7953.2344,BED,    1.19,   26.60,3,8.45,F,Bed Boundary,80.32,0.86,281.79
7953.4185,BED,    2.37,   24.80,3,8.46,F,Bed Boundary,81.14,0.86,281.77
7953.6030,BED,    2.37,   24.80,3,8.46,F,Bed Boundary,81.62,0.86,281.78
7953.7656,BED,    1.18,   24.80,3,8.46,F,Bed Boundary,82.27,0.86,281.78
7953.8203,FRAC,   69.03,  246.20,3,8.47,F,Natural Fracture,82.93,0.86,281.78
7954.5527,BED,    3.60,   33.80,3,8.49,F,Bed Boundary,92.53,0.85,281.75
7954.7803,BED,    2.37,   33.80,3,8.48,F,Bed Boundary,95.45,0.85,281.70
7954.9893,FRAC,   68.23,  251.60,2,8.47,G,Natural Fracture,98.72,0.85,281.66
7955.2471,BED,    2.42,   32.00,3,8.46,F,Bed Boundary,98.90,0.85,281.65
7955.6206,BED,    3.61,   15.80,1,8.45,E,Bed Boundary,98.18,0.85,281.65
7955.7725,BED,    1.24,   15.80,1,8.45,E,Bed Boundary,97.35,0.85,281.69
7956.0215,BED,    1.19,   26.60,1,8.46,E,Bed Boundary,95.40,0.85,281.73
7956.3794,BED,    1.19,   32.00,1,8.45,E,Bed Boundary,96.21,0.85,281.72
7956.5425,BED,    1.24,   26.60,1,8.45,E,Bed Boundary,97.25,0.85,281.74
7956.8027,BED,    1.19,   26.60,1,8.46,E,Bed Boundary,98.85,0.85,281.75
7956.9546,BED,    1.24,   26.60,1,8.46,E,Bed Boundary,100.95,0.85,281.72
7957.2148,BED,    2.43,   10.40,1,8.45,E,Bed Boundary,102.47,0.85,281.66
7957.7788,BED,    2.42,   23.00,1,8.47,E,Bed Boundary,105.48,0.85,281.70
7957.9150,BED,    1.18,   37.40,1,8.47,E,Bed Boundary,103.58,0.85,281.65
7958.0996,BED,    1.24,   32.00,1,8.47,E,Bed Boundary,101.42,0.85,281.56
7958.2212,FRAC,   68.87,  233.60,2,8.47,G,Natural Fracture,99.41,0.85,281.53
7958.2886,BED,    2.42,   19.40,1,8.47,E,Bed Boundary,96.81,0.85,281.53
7958.5054,BED,    1.18,   21.20,1,8.47,E,Bed Boundary,92.48,0.85,281.54
7958.5381,FRAC,   64.83,  228.20,2,8.48,G,Natural Fracture,92.50,0.85,281.55
7958.6792,BED,    1.24,   21.20,1,8.48,E,Bed Boundary,92.59,0.85,281.57
7959.1128,BED,    1.18,    8.60,1,8.49,E,Bed Boundary,93.57,0.85,281.68
7959.2212,BED,    1.18,    8.60,1,8.49,E,Bed Boundary,97.49,0.85,281.68
7959.4492,BED,    2.42,   10.40,1,8.49,E,Bed Boundary,98.38,0.85,281.65
7959.9370,BED,    2.37,    8.60,1,8.47,E,Bed Boundary,98.36,0.85,281.63
7960.2949,BED,    2.36,    8.60,1,8.49,E,Bed Boundary,94.06,0.85,281.60
7960.5640,FRAC,   69.74,  231.80,1,8.49,E,Natural Fracture,92.95,0.85,281.61
7960.5771,BED,    3.60,    8.60,1,8.49,E,Bed Boundary,92.93,0.85,281.61
7960.8374,BED,    2.42,    1.40,1,8.48,E,Bed Boundary,92.65,0.85,281.58
7961.1191,BED,    1.18,  357.80,1,8.48,E,Bed Boundary,92.47,0.85,281.53
7961.4663,BED,    1.18,    5.00,1,8.48,E,Bed Boundary,93.75,0.85,281.56
7961.9219,BED,    1.18,   46.40,1,8.48,E,Bed Boundary,101.47,0.85,281.50
7962.1387,BED,    1.18,   15.80,1,8.47,E,Bed Boundary,102.81,0.85,281.52
7962.3774,BED,    2.37,   15.80,1,8.47,E,Bed Boundary,101.84,0.85,281.57
7962.6162,BED,    1.24,   15.80,1,8.46,E,Bed Boundary,98.66,0.85,281.58
7963.2886,BED,    1.18,   26.60,1,8.47,E,Bed Boundary,97.03,0.85,281.47
7963.5942,FRAC,   60.56,  233.60,2,8.48,G,Natural Fracture,99.27,0.85,281.47
7963.7549,BED,    1.18,   32.00,1,8.49,E,Bed Boundary,98.87,0.85,281.47
7963.8960,BED,    1.18,   26.60,1,8.48,E,Bed Boundary,98.65,0.85,281.45
7963.9194,FRAC,   64.38,  233.60,2,8.48,G,Natural Fracture,98.57,0.85,281.44
7964.3950,BED,    1.24,   55.40,1,8.49,E,Bed Boundary,96.38,0.85,281.49
7964.5898,BED,    1.18,   51.80,1,8.49,E,Bed Boundary,94.61,0.85,281.49
7964.7480,BED,    1.18,   46.40,1,8.49,E,Bed Boundary,95.23,0.85,281.47
7965.1323,BED,    1.18,   50.00,1,8.46,E,Bed Boundary,96.64,0.85,281.40
7965.2949,BED,    1.19,   48.20,1,8.46,E,Bed Boundary,97.55,0.85,281.38
7965.5117,BED,    2.37,   42.80,1,8.46,E,Bed Boundary,98.36,0.85,281.37
7965.8374,BED,    1.19,   42.80,1,8.46,E,Bed Boundary,97.11,0.85,281.36
7966.1519,BED,    1.18,   39.20,1,8.47,E,Bed Boundary,95.47,0.85,281.34
7966.4014,BED,    1.18,   32.00,1,8.48,E,Bed Boundary,93.84,0.85,281.32
7966.6812,FRAC,   60.28,  221.00,2,8.48,G,Natural Fracture,90.76,0.85,281.33
7966.7656,BED,    4.78,   77.00,1,8.48,E,Sedimentary Dips,89.34,0.85,281.33
7967.1343,BED,    3.54,   33.80,1,8.50,E,Sedimentary Dips,83.15,0.85,281.25
7967.2754,BED,    2.36,   59.00,1,8.49,E,Sedimentary Dips,80.61,0.85,281.20
7967.3623,BED,    3.60,   57.20,1,8.49,E,Sedimentary Dips,79.86,0.85,281.18
7967.5469,BED,    2.42,   64.40,1,8.49,E,Sedimentary Dips,77.65,0.85,281.14
7967.6812,FRAC,   72.26,  235.40,3,8.49,F,Natural Fracture,76.57,0.85,281.10
7967.9048,BED,    3.54,  249.80,1,8.49,E,Sedimentary Dips,76.53,0.85,281.05
7968.0566,BED,    3.54,  260.60,1,8.49,E,Sedimentary Dips,78.53,0.85,281.02
7968.1597,FRAC,   39.50,   71.60,3,8.49,F,Natural Fracture,78.78,0.85,281.01
7968.3276,BED,    4.77,   84.20,1,8.49,E,Sedimentary Dips,81.96,0.85,280.96
7968.5552,BED,    5.95,  338.00,1,8.49,E,Sedimentary Dips,86.32,0.85,280.91
7968.6855,BED,    5.95,  316.40,1,8.49,E,Sedimentary Dips,88.53,0.85,280.89
7968.7202,FRAC,   64.82,  231.80,2,8.48,G,Natural Fracture,89.16,0.85,280.89
7968.9131,BED,    4.78,  356.00,1,8.48,E,Sedimentary Dips,93.34,0.85,280.88
7969.1235,BED,    3.55,  356.00,1,8.48,E,Bed Boundary,97.59,0.85,280.89
7969.4058,BED,    2.42,  356.00,1,8.47,E,Bed Boundary,100.95,0.85,280.87
7969.6875,BED,    3.55,    1.40,1,8.46,E,Bed Boundary,104.50,0.85,280.86
7970.0996,BED,    1.19,  352.40,1,8.46,E,Bed Boundary,105.74,0.85,280.79
7970.2842,BED,    2.37,  350.60,1,8.46,E,Bed Boundary,105.63,0.85,280.79
7970.7290,BED,    3.61,    3.20,1,8.46,E,Bed Boundary,100.65,0.85,280.79
7971.0542,BED,    2.37,  354.20,1,8.46,E,Bed Boundary,99.12,0.85,280.86
7971.1626,BED,    3.55,  357.80,1,8.47,E,Bed Boundary,99.51,0.85,280.89
7971.4883,BED,    3.60,  345.20,1,8.48,E,Bed Boundary,96.87,0.85,280.95
7971.7051,BED,    2.42,  356.00,1,8.48,E,Bed Boundary,94.52,0.85,280.97
7971.9980,BED,    2.42,    6.80,1,8.48,E,Bed Boundary,90.60,0.85,280.96
7972.0610,FRAC,   62.48,  231.80,3,8.48,F,Natural Fracture,90.12,0.85,280.97
7972.2363,BED,    3.55,  352.40,1,8.48,E,Bed Boundary,87.34,0.85,281.00
7972.5400,BED,    3.55,  332.60,1,8.47,E,Bed Boundary,88.27,0.85,280.98
7972.8979,BED,    3.55,  345.20,1,8.48,E,Bed Boundary,86.84,0.85,280.96
7972.9287,FRAC,   65.66,  244.40,3,8.48,F,Natural Fracture,86.86,0.85,280.96
7973.1582,BED,    2.36,  354.20,1,8.49,E,Bed Boundary,86.53,0.85,280.96
7973.3970,BED,    2.36,  352.40,1,8.49,E,Bed Boundary,86.75,0.85,280.95
7973.5181,FRAC,   69.37,  246.20,3,8.49,F,Natural Fracture,85.42,0.85,280.94
7973.8149,BED,    2.15,    1.40,1,8.49,E,Bed Boundary,88.59,0.85,280.91
7974.0044,BED,    3.60,  341.60,1,8.49,E,Bed Boundary,90.55,0.85,280.89
7974.1343,BED,    2.36,  339.80,1,8.49,E,Bed Boundary,92.49,0.85,280.87
7974.2974,BED,    1.24,  348.80,1,8.49,E,Bed Boundary,94.86,0.86,280.85
7974.3315,FRAC,   71.39,  233.60,3,8.49,F,Natural Fracture,95.40,0.86,280.85
7974.4922,BED,    2.36,  348.80,1,8.49,E,Bed Boundary,98.82,0.86,280.83
7974.7202,BED,    2.42,  334.40,1,8.48,E,Bed Boundary,102.05,0.86,280.81
7974.9697,BED,    2.42,  334.40,1,8.48,E,Bed Boundary,103.17,0.86,280.79
7975.1758,BED,    1.18,  334.40,1,8.48,E,Bed Boundary,103.60,0.86,280.77
7975.5659,BED,    2.37,  348.80,1,8.47,E,Bed Boundary,101.09,0.85,280.74
7975.8374,BED,    2.42,  350.60,1,8.47,E,Bed Boundary,100.48,0.85,280.68
7976.0649,BED,    1.18,  350.60,1,8.47,E,Bed Boundary,102.03,0.85,280.63
7976.2168,BED,    1.18,  352.40,1,8.47,E,Bed Boundary,102.60,0.85,280.64
7976.3579,BED,    2.37,  357.80,1,8.47,E,Bed Boundary,104.63,0.85,280.67
7976.6162,FRAC,   74.09,  253.40,3,8.46,F,Natural Fracture,107.90,0.85,280.71
