Lease,Time (Days),Choke Size,Gas Volume (MMscf),Oil Volume (stb),Water Volume  (stb),Gas Lift Inj Volume  (MMscf),Casing Pressure  (psi(a)),Tubing Pressure  (psi(a)),Active Pressure  (psi(a)),Line Pressure  (psi(a)),Pressure Source ,Calculated Sandface Pressure  (psi(a))
OSPREY,497.0,,0.033,53.4,3,,84.695943,104.695943,84.695943,14.695943,Casing Pressure,630.299928971984
OSPREY,498.0,,0.036,50.06,3,,79.695943,94.695943,79.695943,14.695943,Casing Pressure,626.096334557624
OSPREY,499.0,,0.034,60.17,3,,84.695943,104.695943,84.695943,14.695943,Casing Pressure,629.586015602158
OSPREY,500.0,,0.042,61.75,3,,84.695943,94.695943,84.695943,14.695943,Casing Pressure,630.941442232636
OSPREY,501.0,,0.038,60.08,5,,114.695943,114.695943,114.695943,14.695943,Casing Pressure,666.11904877364
OSPREY,502.0,,0.033,61.74,5,,104.695943,104.695943,104.695943,14.695943,Casing Pressure,653.908973403272
OSPREY,503.0,,0.032,61.75,3,,84.695943,104.695943,84.695943,14.695943,Casing Pressure,629.219146221551
OSPREY,504.0,,0.033,85.1,7,,79.695943,94.695943,79.695943,14.695943,Casing Pressure,623.630973953028
OSPREY,505.0,,0.033,61.01,8,,79.695943,94.695943,79.695943,14.695943,Casing Pressure,627.364624954923
OSPREY,506.0,,0.016,63.42,5,,79.695943,94.695943,79.695943,14.695943,Casing Pressure,621.425994472825
OSPREY,507.0,,0,66.75,5,,79.695943,94.695943,79.695943,14.695943,Casing Pressure,618.14012161545
OSPREY,508.0,,0.031,48.4,2,,84.695943,104.695943,84.695943,14.695943,Casing Pressure,629.792906525013
OSPREY,509.0,,0.033,63.41,3,,79.695943,104.695943,79.695943,14.695943,Casing Pressure,623.385648454053
OSPREY,510.0,,0.034,58.4,3,,79.695943,104.695943,79.695943,14.695943,Casing Pressure,624.025973336959
OSPREY,511.0,,0.029,66.85,5,,84.695943,94.695943,84.695943,14.695943,Casing Pressure,629.72681629086
OSPREY,512.0,,0.027,56.24,0,,79.695943,84.695943,79.695943,14.695943,Casing Pressure,620.863316569574
OSPREY,513.0,,0.024,65.08,0,,79.695943,94.695943,79.695943,14.695943,Casing Pressure,619.638630215975
OSPREY,514.0,,0.024,48.39,0,,79.695943,94.695943,79.695943,14.695943,Casing Pressure,621.149940025421
OSPREY,515.0,,0.028,66.75,0,,79.695943,104.695943,79.695943,14.695943,Casing Pressure,620.169043227753
OSPREY,516.0,,0.024,65.08,0,,79.695943,104.695943,79.695943,14.695943,Casing Pressure,619.638630215975
OSPREY,517.0,,0.028,58.41,5,,84.695943,104.695943,84.695943,14.695943,Casing Pressure,630.749459601056
OSPREY,518.0,,0.025,65.08,7,,84.695943,104.695943,84.695943,14.695943,Casing Pressure,630.698959865036
OSPREY,519.0,,0.028,53.4,5,,84.695943,94.695943,84.695943,14.695943,Casing Pressure,631.536096054503
OSPREY,520.0,,0.024,48.4,5,,84.695943,94.695943,84.695943,14.695943,Casing Pressure,631.875942716579
OSPREY,521.0,,0.027,70.16,7,,14.695943,14.695943,14.695943,14.695943,Casing Pressure,550.038896748433
OSPREY,522.0,,0.027,63.43,3,,14.695943,14.695943,14.695943,14.695943,Casing Pressure,548.122177525658
OSPREY,523.0,,0.027,52.99,3,,14.695943,14.695943,14.695943,14.695943,Casing Pressure,549.3650806572
OSPREY,524.0,,0.033,66.75,5,,14.695943,14.695943,14.695943,14.695943,Casing Pressure,549.85162947624
OSPREY,525.0,,0.024,58.41,5,,14.695943,14.695943,14.695943,14.695943,Casing Pressure,549.85804222296
OSPREY,526.0,,0.024,60.07,0,,14.695943,14.695943,14.695943,14.695943,Casing Pressure,545.604642724312
OSPREY,527.0,,0.024,54.33,0,,14.695943,14.695943,14.695943,14.695943,Casing Pressure,546.078451393503
OSPREY,528.0,,0.026,63.42,0,,84.695943,94.695943,84.695943,14.695943,Casing Pressure,625.870098548962
OSPREY,529.0,,0.03,55.07,0,,84.695943,94.695943,84.695943,14.695943,Casing Pressure,627.0647224329
OSPREY,530.0,,0.031,58.41,0,,84.695943,94.695943,84.695943,14.695943,Casing Pressure,626.912363758065
OSPREY,531.0,,0.031,61.33,0,,84.695943,94.695943,84.695943,14.695943,Casing Pressure,626.695968465066
OSPREY,532.0,,0.031,65.08,0,,84.695943,94.695943,84.695943,14.695943,Casing Pressure,626.42485119058
OSPREY,533.0,,0.027,56.01,5,,84.695943,94.695943,84.695943,14.695943,Casing Pressure,630.982100739104
OSPREY,534.0,,0.028,65.08,5,,84.695943,104.695943,84.695943,14.695943,Casing Pressure,629.813792245156
OSPREY,535.0,,0.028,48.39,7,,84.695943,84.695943,84.695943,14.695943,Casing Pressure,634.186188043523
OSPREY,536.0,,0.027,61.33,7,,84.695943,84.695943,84.695943,14.695943,Casing Pressure,631.629885924933
OSPREY,537.0,,0.027,51.73,3,,84.695943,84.695943,84.695943,14.695943,Casing Pressure,629.901477628206
OSPREY,538.0,,0.028,66.76,3,,84.695943,84.695943,84.695943,14.695943,Casing Pressure,628.173857176149
OSPREY,539.0,,0.031,53.46,5,,84.695943,84.695943,84.695943,14.695943,Casing Pressure,631.860208340776
OSPREY,540.0,,0.028,68.44,3,,84.695943,84.695943,84.695943,14.695943,Casing Pressure,627.993110801695
OSPREY,541.0,,0.031,51.73,5,,84.695943,84.695943,84.695943,14.695943,Casing Pressure,632.141922359401
OSPREY,542.0,,0.03,60.07,7,,84.695943,84.695943,84.695943,14.695943,Casing Pressure,632.240593445762
OSPREY,543.0,,0,53.4,0,,84.695943,84.695943,84.695943,14.695943,Casing Pressure,620.101814506735
OSPREY,544.0,,0.031,60.08,3,,84.695943,84.695943,84.695943,14.695943,Casing Pressure,629.301627827572
OSPREY,545.0,,0.028,55.12,3,,84.695943,94.695943,84.695943,14.695943,Casing Pressure,629.563420582286
OSPREY,546.0,,0.025,58.48,5,,84.695943,94.695943,84.695943,14.695943,Casing Pressure,630.28895513325
OSPREY,547.0,,0.026,70.49,5,,84.695943,94.695943,84.695943,14.695943,Casing Pressure,628.798089336622
OSPREY,548.0,,0.032,51.73,5,,84.695943,94.695943,84.695943,14.695943,Casing Pressure,632.235247570114
OSPREY,549.0,,0.032,25.03,38,,84.695943,94.695943,84.695943,14.695943,Casing Pressure,663.759618983846
OSPREY,550.0,,0.032,70.09,0,,84.695943,94.695943,84.695943,14.695943,Casing Pressure,626.192549838084
OSPREY,551.0,,0.028,53.4,0,,84.695943,94.695943,84.695943,14.695943,Casing Pressure,626.977611895719
OSPREY,552.0,,0.029,68.11,0,,84.695943,94.695943,84.695943,14.695943,Casing Pressure,625.954655702587
OSPREY,553.0,,0.028,55.11,0,,84.695943,94.695943,84.695943,14.695943,Casing Pressure,626.835063053187
OSPREY,554.0,,0.025,71.76,0,,84.695943,94.695943,84.695943,14.695943,Casing Pressure,625.026593007386
OSPREY,555.0,,0.035,45.47,0,,84.695943,94.695943,84.695943,14.695943,Casing Pressure,629.940525187917
OSPREY,556.0,,0.028,58.41,0,,84.695943,94.695943,84.695943,14.695943,Casing Pressure,626.565522076651
OSPREY,557.0,,0.028,61.74,0,,84.695943,94.695943,84.695943,14.695943,Casing Pressure,626.300601257892
OSPREY,558.0,,0.025,65.08,0,,84.695943,94.695943,84.695943,14.695943,Casing Pressure,625.564216088604
OSPREY,559.0,,0.026,49.22,10,,84.695943,94.695943,84.695943,14.695943,Casing Pressure,636.151372081816
OSPREY,560.0,,0.025,60.08,3,,84.695943,94.695943,84.695943,14.695943,Casing Pressure,628.485843009824
OSPREY,561.0,,0.026,55.07,3,,84.695943,94.695943,84.695943,14.695943,Casing Pressure,629.30030819391
OSPREY,562.0,,0.025,53.4,15,,84.695943,94.695943,84.695943,14.695943,Casing Pressure,638.320003415056
OSPREY,563.0,,0.024,55.07,3,,84.695943,94.695943,84.695943,14.695943,Casing Pressure,628.984178695747
OSPREY,564.0,,0.024,61.01,5,,84.695943,94.695943,84.695943,14.695943,Casing Pressure,629.725874254807
OSPREY,565.0,,0.028,57.57,0,,84.695943,114.695943,84.695943,14.695943,Casing Pressure,626.633455204823
OSPREY,566.0,,0.028,58.41,8,,79.695943,114.695943,79.695943,14.695943,Casing Pressure,627.230238228637
OSPREY,567.0,,0.024,55.06,7,,79.695943,104.695943,79.695943,14.695943,Casing Pressure,626.500597643137
OSPREY,568.0,,0.024,56.74,3,,79.695943,94.695943,79.695943,14.695943,Casing Pressure,623.006265117928
OSPREY,569.0,,0.025,53.4,0,,79.695943,94.695943,79.695943,14.695943,Casing Pressure,620.82869941133
OSPREY,570.0,,0.024,55.15,3,,79.695943,94.695943,79.695943,14.695943,Casing Pressure,623.225487387981
OSPREY,571.0,,0.024,56.74,3,,79.695943,94.695943,79.695943,14.695943,Casing Pressure,623.006265117928
OSPREY,572.0,,0.024,57.98,5,,79.695943,94.695943,79.695943,14.695943,Casing Pressure,624.445968017512
OSPREY,573.0,,0.028,52.97,3,,79.695943,94.695943,79.695943,14.695943,Casing Pressure,624.097477393018
OSPREY,574.0,,0.024,55.07,3,,79.695943,94.695943,79.695943,14.695943,Casing Pressure,623.236683539837
OSPREY,575.0,,0.024,56.74,3,,79.695943,94.695943,79.695943,14.695943,Casing Pressure,623.006265117928
OSPREY,576.0,,0.012,26.37,5,,64.695943,214.695943,64.695943,14.695943,Casing Pressure,612.725822102942
OSPREY,577.0,,0,0,0,,64.695943,194.695943,64.695943,14.695943,Casing Pressure,606.839281997857
OSPREY,578.0,,0,0,0,,64.695943,194.695943,64.695943,14.695943,Casing Pressure,606.839281997857
OSPREY,579.0,,0,0,0,,64.695943,214.695943,64.695943,14.695943,Casing Pressure,606.839281997857
OSPREY,580.0,,0,0,0,,64.695943,214.695943,64.695943,14.695943,Casing Pressure,606.839281997857
OSPREY,581.0,,0.002,53.4,0,,64.695943,214.695943,64.695943,14.695943,Casing Pressure,596.927467469598
OSPREY,582.0,,0.02,106.8,0,,64.695943,214.695943,64.695943,14.695943,Casing Pressure,598.252804358328
OSPREY,583.0,,0.028,83.44,8,,64.695943,164.695943,64.695943,14.695943,Casing Pressure,606.385503097898
OSPREY,584.0,,0.031,80.21,5,,64.695943,164.695943,64.695943,14.695943,Casing Pressure,605.519893273045
OSPREY,585.0,,0.031,60.06,2,,64.695943,164.695943,64.695943,14.695943,Casing Pressure,605.478437778494
OSPREY,586.0,,0.024,50.06,5,,64.695943,164.695943,64.695943,14.695943,Casing Pressure,608.564063220804
OSPREY,587.0,,0.024,103.47,2,,64.695943,164.695943,64.695943,14.695943,Casing Pressure,600.650483308352
OSPREY,588.0,,0.028,60.07,3,,64.695943,164.695943,64.695943,14.695943,Casing Pressure,605.950444220883
OSPREY,589.0,,0.028,64.67,3,,64.695943,164.695943,64.695943,14.695943,Casing Pressure,605.424434111307
OSPREY,590.0,,0.028,61.74,3,,64.695943,164.695943,64.695943,14.695943,Casing Pressure,605.755052519205
OSPREY,591.0,,0.027,60.08,2,,64.695943,164.695943,64.695943,14.695943,Casing Pressure,604.999816286187
OSPREY,592.0,,0.023,56.73,7,,64.695943,164.695943,64.695943,14.695943,Casing Pressure,608.770917475102
OSPREY,593.0,,0.023,56.42,2,,64.695943,194.695943,64.695943,14.695943,Casing Pressure,604.787233957396
OSPREY,594.0,,0.024,60.51,5,,64.695943,144.695943,64.695943,14.695943,Casing Pressure,606.831529722052
OSPREY,595.0,,0.024,80.1,5,,64.695943,144.695943,64.695943,14.695943,Casing Pressure,604.331592308279
OSPREY,596.0,,0.024,43.39,5,,64.695943,144.695943,64.695943,14.695943,Casing Pressure,609.907006070363
OSPREY,597.0,,0.023,48.39,13,,64.695943,144.695943,64.695943,14.695943,Casing Pressure,615.06014835225
OSPREY,598.0,,0.023,53.4,18,,64.695943,214.695943,64.695943,14.695943,Casing Pressure,616.716961305259
OSPREY,599.0,,0.023,49.73,0,,64.695943,174.695943,64.695943,14.695943,Casing Pressure,603.633944021993
OSPREY,600.0,,0.027,60.08,0,,64.695943,154.695943,64.695943,14.695943,Casing Pressure,603.318391606821
OSPREY,601.0,,0.023,51.73,3,,64.695943,144.695943,64.695943,14.695943,Casing Pressure,606.320731071943
OSPREY,602.0,,0.019,61.73,2,,64.695943,144.695943,64.695943,14.695943,Casing Pressure,603.222543118661
OSPREY,603.0,,0.019,55.06,7,,64.695943,144.695943,64.695943,14.695943,Casing Pressure,608.20117912282
OSPREY,604.0,,0.019,51.73,2,,64.695943,144.695943,64.695943,14.695943,Casing Pressure,604.566250604207
OSPREY,605.0,,0.023,48.46,0,,64.695943,144.695943,64.695943,14.695943,Casing Pressure,603.758132878521
OSPREY,606.0,,0.023,65.19,2,,64.695943,214.695943,64.695943,14.695943,Casing Pressure,603.775174442272
OSPREY,607.0,,0.024,53.83,2,,79.695943,234.695943,79.695943,14.695943,Casing Pressure,622.50936043166
OSPREY,608.0,,0.027,55.07,3,,79.695943,234.695943,79.695943,14.695943,Casing Pressure,623.68838343859
OSPREY,609.0,,0.019,53.4,5,,79.695943,194.695943,79.695943,14.695943,Casing Pressure,624.148467029805
OSPREY,610.0,,0.019,51.73,7,,79.695943,194.695943,79.695943,14.695943,Casing Pressure,626.118817498943
OSPREY,611.0,,0.024,53.4,7,,79.695943,194.695943,79.695943,14.695943,Casing Pressure,626.824865005235
OSPREY,612.0,,0.019,51.8,2,,79.695943,144.695943,79.695943,14.695943,Casing Pressure,621.760584943026
OSPREY,613.0,,0.027,62.7,0,,79.695943,144.695943,79.695943,14.695943,Casing Pressure,620.336816085067
OSPREY,614.0,,0.024,55.07,3,,79.695943,194.695943,79.695943,14.695943,Casing Pressure,623.236683539837
OSPREY,615.0,,0.024,51.73,2,,79.695943,164.695943,79.695943,14.695943,Casing Pressure,622.781643278091
OSPREY,616.0,,0.023,53.82,8,,79.695943,214.695943,79.695943,14.695943,Casing Pressure,627.328683557926
OSPREY,617.0,,0.023,60.07,8,,79.695943,214.695943,79.695943,14.695943,Casing Pressure,626.097832954845
OSPREY,618.0,,0.019,36.71,5,,79.695943,234.695943,79.695943,14.695943,Casing Pressure,628.012338119793
OSPREY,619.0,,0.023,56.74,2,,79.695943,234.695943,79.695943,14.695943,Casing Pressure,621.967277261839
OSPREY,620.0,,0.019,55.06,5,,79.695943,234.695943,79.695943,14.695943,Casing Pressure,623.842540106098
OSPREY,621.0,,0.023,33.38,3,,79.695943,234.695943,79.695943,14.695943,Casing Pressure,627.043861913541
OSPREY,622.0,,0.024,73,0,,79.695943,234.695943,79.695943,14.695943,Casing Pressure,618.991116955274
OSPREY,623.0,,0.027,61.33,5,,79.695943,234.695943,79.695943,14.695943,Casing Pressure,624.431810244801
OSPREY,624.0,,0.027,41.72,3,,79.695943,234.695943,79.695943,14.695943,Casing Pressure,625.738168060293
OSPREY,625.0,,0.024,55.55,3,,79.695943,214.695943,79.695943,14.695943,Casing Pressure,623.169749238395
OSPREY,626.0,,0.02,54.69,0,,79.695943,214.695943,79.695943,14.695943,Casing Pressure,619.756303595162
OSPREY,627.0,,0.02,46.73,5,,79.695943,214.695943,79.695943,14.695943,Casing Pressure,625.72597647072
OSPREY,628.0,,0.019,61.74,0,,79.695943,214.695943,79.695943,14.695943,Casing Pressure,618.773523082862
OSPREY,629.0,,0.027,48.39,0,,79.695943,214.695943,79.695943,14.695943,Casing Pressure,621.54197560643
OSPREY,630.0,,0.019,51.74,5,,79.695943,214.695943,79.695943,14.695943,Casing Pressure,624.465288347743
OSPREY,631.0,,0.023,46.72,7,,79.695943,184.695943,79.695943,14.695943,Casing Pressure,628.105311055641
OSPREY,632.0,,0.027,50.56,0,,79.695943,184.695943,79.695943,14.695943,Casing Pressure,621.349786112356
OSPREY,633.0,,0.019,48.48,7,,79.695943,184.695943,79.695943,14.695943,Casing Pressure,626.863591554655
OSPREY,634.0,,0.023,61.75,0,,79.695943,214.695943,79.695943,14.695943,Casing Pressure,619.731894806474
OSPREY,635.0,,0.023,44.92,5,,79.695943,214.695943,79.695943,14.695943,Casing Pressure,626.677555317224
OSPREY,636.0,,0.023,71.78,2,,79.695943,214.695943,79.695943,14.695943,Casing Pressure,620.285593059525
OSPREY,637.0,,0.024,40.05,7,,79.695943,164.695943,79.695943,14.695943,Casing Pressure,629.98973384913
OSPREY,638.0,,0.028,53.4,0,,79.695943,164.695943,79.695943,14.695943,Casing Pressure,621.225402389374
OSPREY,639.0,,0.028,53.5,5,,79.695943,214.695943,79.695943,14.695943,Casing Pressure,625.764144893974
OSPREY,640.0,,0.028,50.06,2,,79.695943,154.695943,79.695943,14.695943,Casing Pressure,623.532219388506
OSPREY,641.0,,0.024,48.8,2,,79.695943,174.695943,79.695943,14.695943,Casing Pressure,623.178790282358
OSPREY,642.0,,0.024,50.06,5,,79.695943,194.695943,79.695943,14.695943,Casing Pressure,625.806311341858
OSPREY,643.0,,0.024,51.74,0,,79.695943,194.695943,79.695943,14.695943,Casing Pressure,620.82869417181
OSPREY,644.0,,0.02,53.4,5,,79.695943,194.695943,79.695943,14.695943,Casing Pressure,624.39976742695
OSPREY,645.0,,0.025,45.05,7,,79.695943,194.695943,79.695943,14.695943,Casing Pressure,628.812042802173
OSPREY,646.0,,0.02,54.76,5,,79.695943,194.695943,79.695943,14.695943,Casing Pressure,624.152506661934
OSPREY,647.0,,0.025,50.06,2,,79.695943,194.695943,79.695943,14.695943,Casing Pressure,623.154058503225
OSPREY,648.0,,0.024,48.79,3,,79.695943,154.695943,79.695943,14.695943,Casing Pressure,624.171329975287
OSPREY,649.0,,0.02,53.4,2,,79.695943,194.695943,79.695943,14.695943,Casing Pressure,621.776021477407
OSPREY,650.0,,0.02,53.4,7,,79.695943,164.695943,79.695943,14.695943,Casing Pressure,626.010785464971
OSPREY,651.0,,0.02,50.06,2,,79.695943,184.695943,79.695943,14.695943,Casing Pressure,622.25705493845
OSPREY,652.0,,0.02,53.44,3,,79.695943,214.695943,79.695943,14.695943,Casing Pressure,622.673846463945
OSPREY,653.0,,0.02,47.59,2,,79.695943,214.695943,79.695943,14.695943,Casing Pressure,622.631824464157
OSPREY,654.0,,0.025,53.4,3,,79.695943,214.695943,79.695943,14.695943,Casing Pressure,623.633045219157
OSPREY,655.0,,0.024,46.72,5,,74.695943,204.695943,74.695943,14.695943,Casing Pressure,620.705108835619
OSPREY,656.0,,0.024,52.98,0,,74.695943,194.695943,74.695943,14.695943,Casing Pressure,614.967968110652
OSPREY,657.0,,0.028,45.47,3,,74.695943,214.695943,74.695943,14.695943,Casing Pressure,619.448438330559
OSPREY,658.0,,0.028,44.18,10,,74.695943,174.695943,74.695943,14.695943,Casing Pressure,626.230961763968
OSPREY,659.0,,0.028,55.99,2,,79.695943,204.695943,79.695943,14.695943,Casing Pressure,622.821635144479
OSPREY,660.0,,0.028,50.1,0,,79.695943,214.695943,79.695943,14.695943,Casing Pressure,621.504499872889
OSPREY,661.0,,0.024,55.07,2,,79.695943,234.695943,79.695943,14.695943,Casing Pressure,622.353019267025
OSPREY,662.0,,0.024,45.06,0,,79.695943,224.695943,79.695943,14.695943,Casing Pressure,621.479333226318
OSPREY,663.0,,0.024,58.39,8,,79.695943,204.695943,79.695943,14.695943,Casing Pressure,626.603300922138
OSPREY,664.0,,0.025,53.41,5,,79.695943,234.695943,79.695943,14.695943,Casing Pressure,625.364489651062
OSPREY,665.0,,0.029,30.4,3,,79.695943,204.695943,79.695943,14.695943,Casing Pressure,630.795438824171
OSPREY,666.0,,0.031,56.85,2,,79.695943,204.695943,79.695943,14.695943,Casing Pressure,623.061927386561
OSPREY,667.0,,0.026,44.23,0,,79.695943,214.695943,79.695943,14.695943,Casing Pressure,621.812004053796
OSPREY,668.0,,0.025,52.98,5,,79.695943,214.695943,79.695943,14.695943,Casing Pressure,625.438459573271
OSPREY,669.0,,0.026,48.77,0,,79.695943,214.695943,79.695943,14.695943,Casing Pressure,621.387378172011
OSPREY,670.0,,0.026,45.06,5,,79.695943,234.695943,79.695943,14.695943,Casing Pressure,627.071215896537
OSPREY,671.0,,0.026,51.73,5,,79.695943,234.695943,79.695943,14.695943,Casing Pressure,625.802837532903
OSPREY,672.0,,0.026,46.72,0,,79.695943,174.695943,79.695943,14.695943,Casing Pressure,621.576918143912
OSPREY,673.0,,0.021,51.81,8,,74.695943,104.695943,74.695943,14.695943,Casing Pressure,621.617539349379
OSPREY,674.0,,0.031,53.45,3,,74.695943,94.695943,74.695943,14.695943,Casing Pressure,618.598866064238
OSPREY,675.0,,0.028,43.37,7,,79.695943,204.695943,79.695943,14.695943,Casing Pressure,629.586585799617
OSPREY,676.0,,0.028,49.22,3,,79.695943,224.695943,79.695943,14.695943,Casing Pressure,624.628981046258
OSPREY,677.0,,0.028,48.53,5,,79.695943,164.695943,79.695943,14.695943,Casing Pressure,626.62982374267
OSPREY,678.0,,0.029,50.47,0,,79.695943,224.695943,79.695943,14.695943,Casing Pressure,621.579179890509
OSPREY,679.0,,0.023,41.72,0,,79.695943,194.695943,79.695943,14.695943,Casing Pressure,621.686182589506
OSPREY,680.0,,0.022,30.4,2,,79.695943,204.695943,79.695943,14.695943,Casing Pressure,626.173676763318
OSPREY,681.0,,0.015,45.9,0,,79.695943,104.695943,79.695943,14.695943,Casing Pressure,619.331670228702
OSPREY,682.0,,0.021,44.22,2,,79.695943,104.695943,79.695943,14.695943,Casing Pressure,623.366604388037
OSPREY,683.0,,0.016,45.05,0,,79.695943,214.695943,79.695943,14.695943,Casing Pressure,619.786223595664
OSPREY,684.0,,0.022,55.95,2,,79.695943,234.695943,79.695943,14.695943,Casing Pressure,621.871748207623
OSPREY,685.0,,0.023,41.84,0,,79.695943,214.695943,79.695943,14.695943,Casing Pressure,621.673331855456
OSPREY,686.0,,0.023,48.39,5,,79.695943,204.695943,79.695943,14.695943,Casing Pressure,625.96222932574
OSPREY,687.0,,0.023,46.73,3,,79.695943,194.695943,79.695943,14.695943,Casing Pressure,624.350607778542
OSPREY,688.0,,0.022,48.8,0,,79.695943,204.695943,79.695943,14.695943,Casing Pressure,620.782147073262
OSPREY,689.0,,0.027,42.55,7,,79.695943,204.695943,79.695943,14.695943,Casing Pressure,629.685068958223
OSPREY,690.0,,0.022,44.2,5,,79.695943,204.695943,79.695943,14.695943,Casing Pressure,626.668749119551
OSPREY,691.0,,0.023,45.06,2,,79.695943,214.695943,79.695943,14.695943,Casing Pressure,623.571442678865
OSPREY,692.0,,0.022,55.99,0,,79.695943,204.695943,79.695943,14.695943,Casing Pressure,620.065140282056
OSPREY,693.0,,0.023,43.43,0,,79.695943,184.695943,79.695943,14.695943,Casing Pressure,621.504530184531
OSPREY,694.0,,0.022,46.73,7,,79.695943,194.695943,79.695943,14.695943,Casing Pressure,627.92667431823
OSPREY,695.0,,0.022,45.4,0,,79.695943,174.695943,79.695943,14.695943,Casing Pressure,621.138616380417
OSPREY,696.0,,0.031,56.74,5,,79.695943,174.695943,79.695943,14.695943,Casing Pressure,625.597260162186
OSPREY,697.0,,0.031,55.07,5,,79.695943,174.695943,79.695943,14.695943,Casing Pressure,625.849387472645
OSPREY,698.0,,0.031,56.73,3,,79.695943,94.695943,79.695943,14.695943,Casing Pressure,623.943062756107
OSPREY,699.0,,0.022,52.31,2,,79.695943,154.695943,79.695943,14.695943,Casing Pressure,622.35303464882
OSPREY,700.0,,0.022,52.56,3,,79.695943,164.695943,79.695943,14.695943,Casing Pressure,623.239584285693
OSPREY,701.0,,0.022,32.52,7,,79.695943,164.695943,79.695943,14.695943,Casing Pressure,632.188915812631
OSPREY,702.0,,0.022,36.71,0,,79.695943,144.695943,79.695943,14.695943,Casing Pressure,622.107849461631
OSPREY,703.0,,0.022,58.55,0,,79.695943,144.695943,79.695943,14.695943,Casing Pressure,619.820981138937
OSPREY,704.0,,0.022,37.96,2,,79.695943,144.695943,79.695943,14.695943,Casing Pressure,624.612488629952
OSPREY,705.0,,0.022,44.19,3,,79.695943,144.695943,79.695943,14.695943,Casing Pressure,624.630487891236
OSPREY,706.0,,0.028,40.88,3,,79.695943,144.695943,79.695943,14.695943,Casing Pressure,625.991053923359
OSPREY,707.0,,0.022,50.64,2,,79.695943,174.695943,79.695943,14.695943,Casing Pressure,622.583951595713
OSPREY,708.0,,0.022,46.27,3,,79.695943,164.695943,79.695943,14.695943,Casing Pressure,624.260752395741
OSPREY,709.0,,0.023,53.38,0,,79.695943,124.695943,79.695943,14.695943,Casing Pressure,620.505319393166
OSPREY,710.0,,0.022,28.37,0,,79.695943,154.695943,79.695943,14.695943,Casing Pressure,623.349632215081
OSPREY,711.0,,0.022,43.53,0,,74.695943,164.695943,74.695943,14.695943,Casing Pressure,615.592984744434
OSPREY,712.0,,0.022,45.05,0,,74.695943,164.695943,74.695943,14.695943,Casing Pressure,615.430186342651
OSPREY,713.0,,0.022,34.14,8,,79.695943,174.695943,79.695943,14.695943,Casing Pressure,632.666323728307
OSPREY,714.0,,0.022,38.38,0,,74.695943,144.695943,74.695943,14.695943,Casing Pressure,616.163902123101
OSPREY,715.0,,0.015,48.98,2,,74.695943,94.695943,74.695943,14.695943,Casing Pressure,615.234999487668
OSPREY,716.0,,0.024,41.7,2,,74.695943,94.695943,74.695943,14.695943,Casing Pressure,618.488797515944
OSPREY,717.0,,0.022,41.72,0,,74.695943,94.695943,74.695943,14.695943,Casing Pressure,615.790146454166
OSPREY,718.0,,0.022,36.71,0,,74.695943,94.695943,74.695943,14.695943,Casing Pressure,616.355892911699
OSPREY,719.0,,0.015,58.55,0,,74.695943,104.695943,74.695943,14.695943,Casing Pressure,612.002800102353
OSPREY,720.0,,0.022,41.72,5,,74.695943,104.695943,74.695943,14.695943,Casing Pressure,621.4882169576
OSPREY,721.0,,0.015,31.71,2,,79.695943,134.695943,79.695943,14.695943,Casing Pressure,624.578937752207
OSPREY,722.0,,0.015,51.73,2,,79.695943,94.695943,79.695943,14.695943,Casing Pressure,620.502775401982
OSPREY,723.0,,0.022,29.99,2,,74.695943,84.695943,74.695943,14.695943,Casing Pressure,620.509970740248
OSPREY,724.0,,0.022,46.72,0,,79.695943,144.695943,79.695943,14.695943,Casing Pressure,620.998812955393
OSPREY,725.0,,0.022,58.41,0,,74.695943,144.695943,74.695943,14.695943,Casing Pressure,614.096590941116
OSPREY,726.0,,0.021,31.71,5,,74.695943,144.695943,74.695943,14.695943,Casing Pressure,624.16544151805
OSPREY,727.0,,0.022,45.18,10,,74.695943,94.695943,74.695943,14.695943,Casing Pressure,625.088589087488
OSPREY,728.0,,0.021,50.11,0,,74.695943,94.695943,74.695943,14.695943,Casing Pressure,614.714593713968
OSPREY,729.0,,0.02,36.28,0,,74.695943,94.695943,74.695943,14.695943,Casing Pressure,616.109891515892
OSPREY,730.0,,0.02,57.55,2,,74.695943,134.695943,74.695943,14.695943,Casing Pressure,615.478615948462
OSPREY,731.0,,0.025,60.22,2,,74.695943,144.695943,74.695943,14.695943,Casing Pressure,616.165588245053
OSPREY,732.0,,0.025,44.23,5,,79.695943,154.695943,79.695943,14.695943,Casing Pressure,627.117500395164
OSPREY,733.0,,0.024,46.71,2,,74.695943,164.695943,74.695943,14.695943,Casing Pressure,617.725934708877
OSPREY,734.0,,0.024,41.72,7,,74.695943,144.695943,74.695943,14.695943,Casing Pressure,623.769036209029
OSPREY,735.0,,0.024,48.36,0,,79.695943,94.695943,79.695943,14.695943,Casing Pressure,621.152861713892
OSPREY,736.0,,0.024,48.39,0,,79.695943,164.695943,79.695943,14.695943,Casing Pressure,621.149940025421
OSPREY,737.0,,0.025,50.06,2,,74.695943,94.695943,74.695943,14.695943,Casing Pressure,617.404844167519
OSPREY,738.0,,0.02,36.85,2,,74.695943,94.695943,74.695943,14.695943,Casing Pressure,618.757607164764
OSPREY,739.0,,0.025,49.66,2,,74.695943,144.695943,74.695943,14.695943,Casing Pressure,617.45813668339
